"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","fueltype","yardname","image[0].url","custom_label_0","custom_label_1"
"95624","2024","Mitsubishi","Triton","2024 Mitsubishi Triton GLXR 4WD 2.4 Bi Turbo Diesel 6spd Auto","Other","4WD","74233","KM","https://www.avoncityford.com/vehicles/stock/148632/1002/mitsubishi-triton-glxr-4wd-2-4-bi-turbo-diesel-6spd-auto","2024 Mitsubishi Triton GLXR 4WD 2.4 Bi Turbo Diesel 6spd Auto","43790 NZD","USED","GREY","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97648949&w=500&h=375&l=true","",""
"95622","2024","Ford","Ranger","2024 Ford Ranger New Gen Wildtrak 4WD 2.0 Bi Turbo 10spd","Other","4WD","47940","KM","https://www.avoncityford.com/vehicles/stock/148556/1002/ford-ranger-new-gen-wildtrak-4wd-2-0-bi-turbo-10spd","2024 Ford Ranger New Gen Wildtrak 4WD 2.0 Bi Turbo 10spd","52990 NZD","USED","Meteor Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97617772&w=500&h=375&l=true","",""
"95636","2024","Ford","Ranger","2024 Ford Ranger New Gen XLT 2WD 2.0 Bi Turbo 10spd","Other","2WD","26751","KM","https://www.avoncityford.com/vehicles/stock/148633/1002/ford-ranger-new-gen-xlt-2wd-2-0-bi-turbo-10spd","2024 Ford Ranger New Gen XLT 2WD 2.0 Bi Turbo 10spd","45990 NZD","USED","Meteor Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97657967&w=500&h=375&l=true","",""
"95655","2026","Ford","Ranger","2026 Ford Ranger New Gen Platinum 4WD 3.0L 10Spd","Other","4WD","13344","KM","https://www.avoncityford.com/vehicles/stock/158954/1002/ford-ranger-new-gen-platinum-4wd-3-0l-10spd","2026 Ford Ranger New Gen Platinum 4WD 3.0L 10Spd","81990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97925197&w=500&h=375&l=true","",""
"95645","2024","Ford","Everest","2024 Ford Everest New Gen Sport 4WD 2.0L Bi Turbo 7 Seater","SUV","4WD","31303","KM","https://www.avoncityford.com/vehicles/stock/158996/1002/ford-everest-new-gen-sport-4wd-2-0l-bi-turbo-7-seater","2024 Ford Everest New Gen Sport 4WD 2.0L Bi Turbo 7 Seater","60990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97951499&w=500&h=375&l=true","",""
"95648","2019","Ford","Ranger","2019 Ford Ranger PX3 XLT 4WD 3.2TD DCab 6 spd Auto","Other","","205040","KM","https://www.avoncityford.com/vehicles/stock/159200/1002/ford-ranger-px3-xlt-4wd-3-2td-dcab-6-spd-auto","2019 Ford Ranger PX3 XLT 4WD 3.2TD DCab 6 spd Auto","27690 NZD","USED","Blue Lightning","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=98103587&w=500&h=375&l=true","",""
"95641","2021","Ford","Everest","2021 Ford Everest Titanium 4WD 2.0L Bi Turbo 7 Seater","SUV","4WD","70750","KM","https://www.avoncityford.com/vehicles/stock/159038/1002/ford-everest-titanium-4wd-2-0l-bi-turbo-7-seater","2021 Ford Everest Titanium 4WD 2.0L Bi Turbo 7 Seater","45990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97984837&w=500&h=375&l=true","",""
"95596","2022","Ford","Ranger","2022 Ford Ranger New Gen Sport 4WD  3.0L V6 Turbo Diesel","Other","4WD","77102","KM","https://www.avoncityford.com/vehicles/stock/159040/1002/ford-ranger-new-gen-sport-4wd-3-0l-v6-turbo-diesel","2022 Ford Ranger New Gen Sport 4WD  3.0L V6 Turbo Diesel","53990 NZD","USED","GREY","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97985256&w=500&h=375&l=true","",""
"95627","2023","Nissan","Navara","2023 Nissan Navara ST-X 4WD 2.3L Twin-Turbo Diesel","Other","4WD","48483","KM","https://www.avoncityford.com/vehicles/stock/159037/1002/nissan-navara-st-x-4wd-2-3l-twin-turbo-diesel","2023 Nissan Navara ST-X 4WD 2.3L Twin-Turbo Diesel","42990 NZD","USED","GREY","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97985954&w=500&h=375&l=true","",""
"LUC542","2018","Ford","Ranger","2018 Ford Ranger PX2 Wildtrak 4WD 3.2 TDiesel","Other","4WD","183044","KM","https://www.avoncityford.com/vehicles/stock/159036/1002/ford-ranger-px2-wildtrak-4wd-3-2-tdiesel","2018 Ford Ranger PX2 Wildtrak 4WD 3.2 TDiesel","30990 NZD","USED","Ingot Silver","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97986034&w=500&h=375&l=true","",""
"95647","2022","Ford","Ranger","2022 Ford Ranger New Gen XLT 4WD 2.0 Bi Turbo 10spd","Other","4WD","185462","KM","https://www.avoncityford.com/vehicles/stock/159092/1002/ford-ranger-new-gen-xlt-4wd-2-0-bi-turbo-10spd","2022 Ford Ranger New Gen XLT 4WD 2.0 Bi Turbo 10spd","35990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=98019059&w=500&h=375&l=true","",""
"QHQ653","2023","Ford","Escape","2023 Ford Escape ST-Line AWD FHEV 2.5L Hybrid","SUV","4WD","87615","KM","https://www.avoncityford.com/vehicles/stock/159201/1002/ford-escape-st-line-awd-fhev-2-5l-hybrid","2023 Ford Escape ST-Line AWD FHEV 2.5L Hybrid","28990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=98103269&w=500&h=375&l=true","",""
"95661","2023","Ford","Everest","2023 Ford Everest New Gen Sport 4WD 2.0 Bi Turbo 7 Seater 10spd","SUV","4WD","88833","KM","https://www.avoncityford.com/vehicles/stock/159203/1002/ford-everest-new-gen-sport-4wd-2-0-bi-turbo-7-seater-10spd","2023 Ford Everest New Gen Sport 4WD 2.0 Bi Turbo 7 Seater 10spd","54990 NZD","USED","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=98106710&w=500&h=375&l=true","",""
"95663","2024","Ford","Ranger","2024 Ford Ranger New Gen XLT 4WD 2.0L","Other","4WD","56551","KM","https://www.avoncityford.com/vehicles/stock/159202/1002/ford-ranger-new-gen-xlt-4wd-2-0l","2024 Ford Ranger New Gen XLT 4WD 2.0L","47990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=98139527&w=500&h=375&l=true","",""
"95666","2022","Ford","Ranger","2022 Ford Ranger New Gen Wildtrak 4WD 3.0L V6 10spd","Other","4WD","45435","KM","https://www.avoncityford.com/vehicles/stock/159204/1002/ford-ranger-new-gen-wildtrak-4wd-3-0l-v6-10spd","2022 Ford Ranger New Gen Wildtrak 4WD 3.0L V6 10spd","57990 NZD","USED","GREY","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=98140144&w=500&h=375&l=true","",""
"95519","2025","Ford","Ranger","2025 Ford Ranger New Gen Wildtrak 4WD 3.0TD V6 10spd","Other","4WD","27072","KM","https://www.avoncityford.com/vehicles/stock/159178/1077/ford-ranger-new-gen-wildtrak-4wd-3-0td-v6-10spd","2025 Ford Ranger New Gen Wildtrak 4WD 3.0TD V6 10spd","73990 NZD","USED","White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","Rangiora Used","https://dataapi.autoplay.co.nz/image.ashx?id=96400356&w=500&h=375&l=true","",""
